CO_MUNICIPIO;doc_bas;doc_fund_ai;doc_fund_af;doc_med;doc_vinculo_contrat;pct_contratados;Anos Finais;Anos Iniciais;Ensino Médio
3203403;292;95;115;72;202;69.2;5.2;6.7;4.8
3203502;420;101;127;110;349;83.1;5.4;6.3;
3203601;105;28;37;16;95;90.5;4.8;6.6;4.2
3203700;316;112;105;76;259;82;5.8;7;5.5
3203809;180;57;62;36;130;72.2;5.7;6.8;5.3
3203908;999;270;347;158;673;67.4;5.8;7.1;5.4
3204005;238;78;79;46;193;81.1;5;6.1;4.7
3204054;355;114;85;73;289;81.4;5.4;6.2;5.2
3204104;405;114;108;59;291;71.9;5.5;6.7;5.2
3204203;390;122;92;89;132;33.8;5.8;6.6;
3204252;133;36;34;25;108;81.2;5.4;6.3;4.7
3204302;406;128;100;39;354;87.2;5.5;6.8;5.5
3204351;383;103;132;39;285;74.4;5.1;6.6;4.8
3204401;180;44;60;57;116;64.4;6;6.6;5.3
3204500;183;49;75;34;88;48.1;5.7;6.9;4.9
3204559;784;247;350;171;559;71.3;6;7;5.3
3204609;373;101;111;143;260;69.7;5.9;7.1;5.1
3204658;134;51;66;23;118;88.1;5;6.4;4.8
3204708;550;135;176;98;366;66.5;5.7;7;5.4
3204807;157;58;39;25;132;84.1;4.9;6;4.7
3204906;1984;588;627;332;1343;67.7;5.3;6.1;4.9
3204955;156;52;41;31;100;64.1;6;7.5;5.1
3205002;7040;2459;1824;1085;4888;69.4;5.2;6;4.8
3205010;530;180;120;66;347;65.5;5.1;5.9;4.7
3205036;298;83;97;75;175;58.7;5.8;6.7;5.8
3205069;377;86;84;103;233;61.8;5.9;7.2;5.3
3205101;1223;392;278;196;947;77.4;5;6.9;4.6
3205150;169;39;84;36;106;62.7;5.9;6.7;5.3
3205176;250;75;83;36;197;78.8;5.4;6.9;4.9
3205200;4998;1676;1194;1021;2303;46.1;5.2;6.6;4.7
3205309;4350;1168;916;817;2020;46.4;5.3;6.4;4.7
3300100;1857;501;650;389;57;3.1;4.7;6.1;4.1
3300159;179;35;68;53;3;1.7;5.3;6.3;4.5
3300209;2271;686;697;270;765;33.7;4.7;5.8;3.8
3300225;156;55;51;42;12;7.7;4.8;6.1;4
3300233;957;310;260;126;650;67.9;4.2;5.8;3.4
3300258;787;187;157;116;469;59.6;4.8;5.6;4
3300308;769;232;303;228;71;9.2;4.6;5.5;4.1
3300407;1866;616;661;413;219;11.7;4.7;6;4.4
3300456;3516;930;1477;919;1662;47.3;3.9;4.8;3.5
3300506;316;77;121;102;22;7;5;5.9;4.5
3300605;540;107;184;221;52;9.6;5.1;6.5;4.7
3300704;2955;915;796;506;1146;38.8;4;5.3;3.6
3300803;763;176;292;194;75;9.8;4.4;5.2;4.1
3300902;252;63;89;88;47;18.7;6;6;4.8
3300936;235;90;68;19;110;46.8;4.5;5.6;3.6
3300951;180;52;64;26;8;4.4;5.7;6.9;4
3301009;5802;1186;1962;1547;1481;25.5;4.2;5.7;4.1
3301108;247;53;117;83;15;6.1;4.6;5.5;4.7
3301157;213;54;91;42;94;44.1;5.8;6;4.1
3301207;242;42;80;87;23;9.5;4.9;6.2;4.8
3301306;656;142;170;138;20;3;4.8;6.2;4
3301405;294;96;95;67;73;24.8;4.2;5.3;3.9
3301504;271;46;105;88;6;2.2;5.4;6.5;4.5
3301603;223;52;100;43;113;50.7;4.5;5.5;4.4
3301702;7168;1721;3008;2550;1815;25.3;4.2;4.9;3.8
3301801;199;62;54;64;69;34.7;4.9;5.5;4.3
3301850;812;219;233;98;573;70.6;5;5.7;3.9
3301876;516;144;140;70;305;59.1;5.3;6.8;3.8
3301900;2641;725;984;462;1367;51.8;4.1;5.2;3.7
3302007;1740;518;513;325;292;16.8;3.9;5.1;4
3302056;181;33;76;49;72;39.8;6.2;6.5;5.1
3302106;313;82;123;107;84;26.8;6;6.8;5
3302205;1059;196;371;406;317;29.9;5.8;7.4;4.9
3302254;419;117;149;25;51;12.2;4.7;5.2;4.1
3302270;941;266;375;202;39;4.1;3.6;4.7;3.3
3302304;106;21;38;27;17;16;5.1;6;4.9
3302403;2976;829;747;520;265;8.9;4.5;5.9;4.3
3302452;129;41;35;41;15;11.6;5;6.4;3.5
3302502;3234;781;1072;562;1318;40.8;4.2;5;3.7
3302601;746;203;251;82;27;3.6;4.7;5.3;3.9
3302700;2899;813;956;473;183;6.3;5;6.4;3.7
3302809;219;64;80;50;28;12.8;4.5;6.1;3.6
3302858;1644;438;579;328;747;45.4;4;5.5;3.6
3302908;308;72;97;94;23;7.5;5.2;6.2;4.5
3303005;368;59;124;122;75;20.4;5.5;7.2;4.6
3303104;210;60;78;77;46;21.9;4.9;6;4.4
3303203;1388;245;424;584;51;3.7;4.2;5.9;3.7
3303302;3915;874;1220;1328;197;5;4.2;5.5;4.1
3303401;2240;425;779;612;157;7;5;6.6;4.4
3303500;5922;1313;2496;2078;159;2.7;4;5;3.7
3303609;557;112;190;167;207;37.2;5;5.9;4
3303708;554;143;214;133;95;17.1;4.3;5.6;3.9
3303807;500;136;238;109;158;31.6;4.7;5.9;4.2
3303856;349;95;91;95;1;0.3;5.3;6.3;4.4
3303906;3105;974;1121;532;669;21.5;4.6;5.6;4
3303955;420;114;92;130;6;1.4;4;5.7;
3304003;518;188;217;80;6;1.2;5.1;5.8;4.1
3304102;217;41;98;83;66;30.4;5.1;5.9;4.5
3304110;311;92;106;28;15;4.8;5.3;6.9;4.2
3304128;221;60;88;37;2;0.9;5.1;6;4.3
3304144;1134;311;446;370;141;12.4;3.9;5.1;3.6
3304151;382;97;96;62;15;3.9;5;6.4;4.8
3304201;1377;413;456;323;28;2;4.9;6.3;4.5
3304300;796;149;271;170;184;23.1;4.2;5.3;4.3
3304409;290;61;120;67;32;11;4.3;5.7;4.6
3304508;208;71;64;43;26;12.5;5.7;6.8;4.8
3304524;1600;461;528;198;140;8.8;4.7;6.2;3.7
3304557;43251;12348;9298;11995;1658;3.8;5.2;6.2;3.8
3304607;139;42;42;12;44;31.7;5.1;5.7;4.6
3304706;632;135;163;150;171;27.1;5.6;6.6;4.9
3304755;959;251;343;173;446;46.5;4.2;5.2;4.3
3304805;664;168;259;124;264;39.8;4.4;5.2;4.3
3304904;5336;1090;2464;2121;701;13.1;4.1;4.9;3.7
3305000;887;200;346;158;286;32.2;4.1;5.9;4.4
3305109;2863;643;1078;1063;394;13.8;4;5.3;3.5
3305133;98;39;34;22;0;0;5.6;7.3;4.5
3305158;274;111;73;44;10;3.6;4.9;5.9;4.8
3305208;1520;531;495;223;194;12.8;4.7;6;4
3305307;121;33;44;36;16;13.2;4.7;5.8;4.8
3305406;313;90;113;73;54;17.3;5.4;5.8;4.2
3305505;1970;439;628;267;462;23.5;5.3;6.5;3.7
3305554;1323;296;513;314;350;26.5;4.4;5.2;4.3
3305604;365;86;137;51;17;4.7;4;5.4;3.9
3305703;182;38;82;36;62;34.1;5.4;6.1;4.7
3305752;529;99;160;70;271;51.2;4.4;5.2;3.5
3305802;1481;377;532;334;319;21.5;4.6;5.9;4
3305901;215;48;115;54;75;34.9;4.7;6.8;3.9
3306008;910;189;310;245;30;3.3;4.5;6.4;4
3306107;974;257;346;283;288;29.6;5.1;5.7;4.7
3306156;140;26;63;43;15;10.7;4.4;6;4.4
3306206;377;89;141;105;83;22;5;5.8;4.6
3306305;2918;803;750;741;365;12.5;5.3;6.3;4.5
3500105;419;96;68;126;122;29.1;5.7;7;5
3500204;65;19;20;18;13;20;5.3;6;3.7
3500303;396;141;97;92;122;30.8;5;6.2;4.2
3500402;66;19;35;13;33;50;5.5;6.8;4.9
3500501;276;66;99;41;63;22.8;5.7;6.9;4.9
3500550;109;35;17;18;50;45.9;5.1;6.4;4.3
3500600;72;28;19;10;8;11.1;6.5;7.1;4.7
3500709;436;114;129;110;180;41.3;4.9;6.5;4
3500758;71;32;23;14;35;49.3;5.7;6.1;4.6
3500808;51;17;17;21;14;27.5;5.4;5.9;4.6
3500907;60;18;18;17;24;40;5.4;6.1;5
3501004;192;73;39;17;95;49.5;5.4;6.5;4.6
3501103;44;11;16;20;16;36.4;7.4;6.5;6.6
3501152;232;88;65;30;112;48.3;4.8;6.3;4.5
3501202;60;29;31;12;22;36.7;5.7;6.5;4.7
3501301;268;105;81;39;97;36.2;5.4;6.6;4
3501400;69;16;16;15;38;55.1;4.8;6.3;3.1
3501509;54;17;23;15;25;46.3;4.7;6.2;4.4
3501608;1902;584;561;546;576;30.3;5.8;7.2;4.7
3501707;418;144;129;73;160;38.3;5.5;6.8;4.3
3501806;88;20;44;37;39;44.3;6.1;7.2;4.7
3501905;821;256;203;253;300;36.5;5.4;7;4.9
3502002;110;32;20;12;13;11.8;4.8;6;4.5
3502101;608;208;170;167;157;25.8;5;6.5;4.2
3502200;265;81;97;50;63;23.8;5.6;6.8;4.2
3502309;100;31;36;17;43;43;4.8;5.7;4
3502408;52;13;18;18;23;44.2;5.2;6.9;4.1
3502507;529;168;130;66;186;35.2;5.3;6.6;4.5
3502606;51;19;16;14;11;21.6;6;7.2;4.7
3502705;385;125;141;123;181;47;5.5;6.9;4.5
3502754;425;152;98;35;302;71.1;4.6;5.9;4.5
3502804;1493;493;481;429;301;20.2;5.5;7.2;4.6
3502903;376;152;104;55;135;35.9;5.2;6.6;4.3
3503000;72;23;17;18;25;34.7;4.9;6.3;4
3503109;81;26;16;17;32;39.5;4.5;6.6;4
3503158;38;13;13;10;11;28.9;5.3;6.3;4.1
3503208;2207;644;640;544;743;33.7;5.4;6.6;4.6
3503307;1558;465;383;254;488;31.3;5.4;7;4.5
3503356;43;12;21;19;22;51.2;5.7;6;4.3
3503406;105;44;27;21;32;30.5;4.8;8.2;3.7
3503505;53;18;12;10;15;28.3;5.1;6.3;4.8
3503604;120;36;35;22;34;28.3;5.5;6.8;3.8
3503703;110;31;23;26;48;43.6;5.5;7.7;5.9
3503802;471;182;144;95;259;55;5.4;6.6;4.6
3503901;1123;362;319;281;308;27.4;5.3;6.6;4.4
3503950;30;13;12;12;5;16.7;6;7.5;4.9
3504008;1195;434;281;283;444;37.2;5.2;6.7;4.7
3504107;1408;429;447;402;667;47.4;5.5;7.4;4.6
3504206;136;48;48;44;63;46.3;5.7;7.1;4.8
3504305;115;28;45;30;94;81.7;4.6;5.5;4.3
3504404;106;34;30;27;52;49.1;4.9;7.4;3.8
3504503;855;291;223;244;376;44;4.8;6.5;4.4
3504602;257;90;74;45;128;49.8;5.5;6.8;4.6
3504701;42;7;10;10;30;71.4;4.8;6.2;4.4
3504800;106;33;33;24;37;34.9;5.4;7.6;4.5
3504909;132;49;47;18;38;28.8;4.3;5.8;4.7
3505005;75;24;35;18;47;62.7;6.6;6.7;5.3
3505104;87;39;18;12;22;25.3;4.7;7;5.1
3505203;406;93;111;50;153;37.7;5.6;7.1;4
3505302;335;119;72;95;108;32.2;5.4;7.4;5.1
3505351;101;22;55;35;57;56.4;4.8;6;4.5
3505401;124;35;67;42;65;52.4;4.7;5.5;4.8
3505500;1106;380;287;312;592;53.5;5.4;7;4.8
3505609;435;150;129;46;234;53.8;5.2;6;4.4
3505708;4573;1710;1199;817;1398;30.6;5.3;6.3;4.7
3505807;221;73;66;76;97;43.9;5.4;6.3;4.4
3505906;592;181;148;152;180;30.4;5.6;7.2;4.9
3506003;3132;925;981;864;946;30.2;4.9;6.1;4.4
3506102;998;206;196;236;375;37.6;5.3;6.7;4.6
3506201;36;13;12;11;13;36.1;5;6.8;5.3
3506300;140;38;37;41;25;17.9;5.2;6.5;4.4
3506359;865;266;222;157;326;37.7;4.7;6.6;4.1
3506409;75;24;27;27;41;54.7;6;7.4;4.2
3506508;1223;330;316;347;422;34.5;5.7;7.4;4.7
3506607;312;121;83;61;126;40.4;4.9;6.4;4
3506706;226;89;88;18;106;46.9;5;5.8;3.2
3506805;129;37;37;40;59;45.7;5.2;6;4.1
3506904;156;50;50;26;35;22.4;5.4;6;4.8
3507001;677;244;161;105;141;20.8;5.5;6.6;4.5
3507100;270;88;69;63;114;42.2;5.1;6.8;4.4
3507159;61;17;14;14;16;26.2;5.2;6.7;4.5
3507209;29;9;9;12;10;34.5;5.3;6.6;
3507308;88;22;23;23;35;39.8;5.6;7.4;4.8
3507407;144;45;46;26;51;35.4;5.7;7.9;4.4
3507456;55;19;16;13;26;47.3;4.6;6.1;4.5
3507506;1289;433;433;401;215;16.7;5;6.7;4.2
3507605;1939;718;398;338;422;21.8;5.4;6.4;4.6
3507704;78;22;27;20;33;42.3;5.8;7.9;4.3
3507753;51;17;12;8;18;35.3;5.5;7.3;
3507803;319;107;75;21;136;42.6;4.9;6.3;3.8
3507902;336;104;69;43;101;30.1;4.9;6.3;4.3
3508009;275;79;79;34;47;17.1;5;6.7;4.2
3508108;162;58;46;45;50;30.9;5.5;6.9;4.6
3508207;80;24;17;10;32;40;6.1;6.4;5.3
3508306;110;22;16;53;20;18.2;5.3;6.5;5
3508405;589;184;143;120;212;36;5.3;6.9;4.3
3508504;803;238;264;257;288;35.9;5;6.1;4.5
3508603;356;102;130;112;83;23.3;5.3;5.9;4.4
3508702;194;76;54;51;68;35.1;5.3;6.9;4.1
3508801;287;75;60;84;107;37.3;5.7;6.7;4.6
3508900;65;23;16;21;27;41.5;5.8;6.4;4.5
3509007;984;289;264;207;478;48.6;5.4;6.3;4.6
3509106;71;20;24;24;39;54.9;5.5;6.4;5
3509205;1107;330;281;174;290;26.2;5.2;6.2;4.3
3509254;330;120;115;95;91;27.6;5;6.5;4.7
3509304;127;41;36;15;52;40.9;5.5;6;4.8
3509403;299;114;87;70;115;38.5;5;5.7;4.4
3509452;85;22;21;21;33;38.8;5.1;6.7;4.4
3509502;8188;2736;2793;2315;3225;39.4;5;6.4;4.4
3509601;1095;354;216;171;435;39.7;5.3;6.2;4.6
3509700;532;170;143;97;124;23.3;5.2;6.6;4.5
3509809;69;24;19;17;31;44.9;5.3;6.8;4.4
3509908;183;50;83;61;91;49.7;4.9;6.6;4.8
3509957;108;33;26;12;50;46.3;4.9;5.9;4.2
3510005;427;123;110;115;241;56.4;5.3;6.9;4.7
3510104;57;21;14;11;25;43.9;5.5;7.5;6.3
3510153;104;26;26;18;37;35.6;4.6;6.2;4.3
3510203;529;171;129;111;173;32.7;5.8;7;4.8
3510302;289;97;92;34;114;39.4;5.6;6.6;4.4
3510401;790;235;156;135;158;20;5.5;7;5.1
3510500;1692;610;460;332;342;20.2;5.3;6.4;4.6
3510609;3245;1103;1027;713;1457;44.9;5.1;6.2;4.4
3510708;158;51;47;21;63;39.9;6.1;7.6;4.5
3510807;389;89;69;95;77;19.8;4.7;6.1;4
3510906;50;11;12;12;19;38;4.8;4.9;5
3511003;275;89;56;29;111;40.4;5.1;6.5;4.4
3511102;1392;287;285;337;405;29.1;5.4;6.3;5
3511201;84;18;25;32;17;20.2;5.4;6.5;4.7
3511300;146;44;29;23;16;11;4.8;6.9;4.4
3511409;311;77;69;95;147;47.3;5.1;6.4;4.2
3511508;642;161;146;91;318;49.5;6.2;7.1;4.6
3511607;231;84;89;23;91;39.4;5.5;6.8;4.8
3511706;194;69;78;41;29;14.9;5.4;6.6;4.3
3511904;96;28;21;22;38;39.6;6.4;6.5;5.8
3512001;291;83;57;37;127;43.6;4.6;6.5;4.6
3512100;98;32;23;14;39;39.8;6.3;7.7;4.6
3512209;371;132;113;75;111;29.9;5.7;6.4;4.6
3512308;206;70;47;21;32;15.5;4.9;6.2;4.4
3512407;402;130;67;68;164;40.8;5.1;6.9;4.7
3512506;83;19;18;25;27;32.5;5.4;6.5;4.3
3512605;53;13;12;13;26;49.1;5.2;6.2;4.1
3512704;63;19;19;10;19;30.2;4.4;6.8;4.5
3512803;543;199;158;85;87;16;5.5;6.7;4.9
3512902;114;34;34;18;63;55.3;5.2;6.8;4.6
3513009;2503;731;709;534;1117;44.6;4.9;6.2;4.3
3513108;380;100;111;107;114;30;5.1;6.2;4.8
3513207;104;38;26;19;37;35.6;5.1;6;4.4
3513306;27;8;12;12;10;37;6.2;;4.8
3513405;806;198;252;194;359;44.5;5.3;5.9;4.3
3513504;1666;508;412;274;203;12.2;5;5.9;4.8
3513603;246;59;105;57;70;28.5;5.1;6.4;4.8
3513702;319;103;74;44;163;51.1;5.4;6.7;4.9
3513801;3754;1084;1015;927;1230;32.8;5.2;6.9;4.6
3513850;30;10;13;13;12;40;5.8;7.4;5
3513900;150;50;60;18;71;47.3;5.6;6.7;4.9
3514007;151;42;31;27;64;42.4;5.9;8.4;5.7
3514106;302;100;97;57;124;41.1;5.4;6.4;3.8
3514205;44;12;10;12;4;9.1;5.2;6.8;4.7
3514304;106;36;22;15;34;32.1;5.2;6.6;
3514403;773;200;147;137;297;38.4;5.6;6.9;4.8
3514502;112;54;27;22;22;19.6;4.8;7.2;4.2
3514601;136;39;28;22;33;24.3;5.5;6.4;5.3
3514700;82;24;18;17;39;47.6;4.7;7.8;4.2
3514809;256;59;132;58;136;53.1;5.4;6.1;4.4
3514908;247;80;75;30;116;47;5.4;6.5;4.2
3514924;63;16;11;18;13;20.6;5.9;7.9;4.5
3514957;37;13;12;12;17;45.9;6.3;7.6;5.8
3515004;2566;829;844;709;1172;45.7;5;6.5;4.4
3515103;877;278;250;202;471;53.7;5.2;6.6;4.5
3515129;65;17;14;14;17;26.2;5.9;8.2;4.2
3515152;262;78;39;30;99;37.8;4.9;6;4.1
3515186;498;129;136;124;235;47.2;4.8;7.1;4.5
3515194;56;20;16;14;20;35.7;4.5;6.3;4.3
3515202;105;41;23;11;42;40;5.8;6.8;4.8
3515301;53;13;17;17;24;45.3;5;8;4.5
3515350;161;44;72;69;87;54;5.2;6.5;4.6
3515400;180;64;50;40;67;37.2;5.7;7.4;4.9
3515509;829;208;222;225;233;28.1;5.9;7;5.2
3515608;123;45;22;19;57;46.3;6.3;8.7;4.8
3515657;27;9;12;11;17;63;5.7;7.5;4.9
3515707;1563;543;525;425;607;38.8;5;6.5;4.4
3515806;44;10;9;20;26;59.1;5.8;7.2;4.6
3515905;34;15;11;10;10;29.4;6.4;8.8;5.1
3516002;123;40;26;20;53;43.1;5.4;6.2;4.2
3516101;52;15;15;14;23;44.2;5.8;6.8;4.7
3516200;3092;1299;1050;997;944;30.5;5.6;7.2;4.7
3516309;1751;531;561;463;593;33.9;4.7;6.2;4.1
3516408;1640;503;457;392;751;45.8;4.9;6.1;4.3
3516507;42;14;15;15;19;45.2;6.8;5.6;
3516606;98;23;21;26;55;56.1;5;6.5;4.7
3516705;656;193;113;167;356;54.3;5;6.2;4.5
3516804;52;20;19;15;24;46.2;5.7;6.9;4.7
3516853;113;44;20;12;29;25.7;5.7;6.5;6.6
3516903;143;49;35;17;74;51.7;5.3;7.1;5.8
3517000;102;34;28;25;71;69.6;4.3;6.1;4
3517109;61;24;19;18;23;37.7;;6.5;
3517208;140;63;44;26;74;52.9;5;5.8;4.2
3517307;57;20;18;17;13;22.8;4.9;6.9;4.8
3517406;510;138;70;78;228;44.7;4.9;6.6;4.4
3517505;235;81;55;32;81;34.5;5;5.7;4.2
3517604;353;126;152;73;182;51.6;5.1;6.3;4.6
3517703;257;96;63;31;57;22.2;4.6;6;4.2
3517802;92;24;27;22;40;43.5;5.4;6.5;4.7
3517901;145;29;30;18;46;31.7;5.2;6.2;3.5
3518008;40;12;12;12;22;55;5.9;6.3;
3518107;76;22;27;20;31;40.8;5.7;5.5;5.4
3518206;364;70;60;45;87;23.9;5.4;6.6;4.6
3518305;416;165;111;99;94;22.6;5.1;7.9;4.5
3518404;1113;407;371;321;468;42;5.4;6.7;4.5
3518503;205;61;30;23;89;43.4;5.7;6.7;4.3
3518602;605;144;164;102;71;11.7;5.6;6.7;4.2
3518701;2520;840;871;611;961;38.1;4.8;5.8;4.2
3518800;10693;3700;3626;2888;2735;25.6;5.1;6.3;4.4
3518859;123;39;21;26;39;31.7;5.2;6.4;3.9
3518909;65;22;18;19;27;41.5;5.8;7.3;4.7
3519006;99;26;20;11;46;46.5;4.7;6.1;4.3
3519055;210;57;37;29;93;44.3;5.1;6.4;4.3
3519071;2226;767;586;555;960;43.1;5.2;6.6;4.5
3519105;129;41;31;23;54;41.9;5.4;6.4;4.1
3519204;55;23;15;10;20;36.4;5.4;7;4.7
3519253;129;22;41;40;79;61.2;4.8;6.4;4.1
3519303;532;159;126;119;188;35.3;5.6;6.4;4.6
3519402;178;56;42;21;74;41.6;5.1;6.6;4.5
3519501;81;23;30;26;29;35.8;4.8;6.6;3.9
3519600;576;152;166;146;149;25.9;5.6;6.4;5.1
3519709;881;305;271;197;137;15.6;5.3;6.2;4.7
3519808;95;24;17;17;29;30.5;5.4;6.4;4.6
3519907;106;31;38;25;53;50;5.1;6.2;4.5
3520004;270;74;65;61;76;28.1;4.9;6.6;4.1
3520103;294;74;42;65;42;14.3;4.9;5.8;4.4
3520202;185;67;57;27;57;30.8;5.2;5.9;4.3
3520301;374;97;123;98;207;55.3;5.7;6.7;4.7
3520400;629;225;168;75;358;56.9;5.5;6.6;4.3
3520426;169;57;51;25;22;13;5.1;6.4;4.6
3520442;361;122;62;85;95;26.3;5.7;7.1;5.2
3520509;2094;817;536;631;944;45.1;5.7;7.5;4.8
3520608;68;18;18;17;33;48.5;5.1;6;4.2
3520707;61;23;17;14;11;18;5.9;8;4.6
3520806;52;15;16;21;15;28.8;5.6;7;4.8
3520905;206;62;56;51;101;49;5.5;6.4;4.8
3521002;425;152;118;54;143;33.6;5;5.8;4.2
3521101;106;45;29;24;51;48.1;5.4;7;3.8
3521150;74;17;25;16;19;25.7;4.8;6.6;4.2
3521200;90;14;55;23;61;67.8;5.2;6;4.8
3521309;165;52;57;19;54;32.7;5.4;6.3;4
3521408;216;78;55;56;71;32.9;6;6.8;4.8
3521507;82;22;19;21;32;39;6.9;6.6;5.8
3521606;89;18;34;43;48;53.9;5.1;7.2;4.4
3521705;286;93;79;72;143;50;5.4;6.9;4.7
3521804;287;94;63;44;84;29.3;5;6.1;4.5
3521903;269;93;55;24;25;9.3;5.8;7;5.8
3522000;59;19;17;19;17;28.8;5.4;7.1;4.1
3522109;1272;348;421;357;632;49.7;5.1;6.3;4.3
3522158;83;24;46;30;43;51.8;6.4;6.7;4.7
3522208;1803;563;661;499;785;43.5;5.3;6.3;4.6
3522307;1570;403;440;477;552;35.2;5.4;6.4;4.7
3522406;1084;293;299;256;343;31.6;5.5;6.6;5
3522505;2286;870;697;590;591;25.9;4.6;6.3;4
3522604;816;202;193;194;191;23.4;5.1;6.7;4.5
3522653;72;25;29;22;28;38.9;4.9;7.5;4.6
3522703;554;176;150;113;184;33.2;5.9;7.2;5
3522802;174;61;61;50;54;31;5.1;6.4;4.5
3522901;188;77;34;33;87;46.3;4.5;6.4;3.8
3523008;49;19;18;17;23;46.9;5.1;6.3;4.6
3523107;3265;878;1265;1115;1327;40.6;4.7;6.2;4.1
3523206;617;194;170;159;230;37.3;5.5;6.4;4.8
3523305;200;75;79;58;89;44.5;5.2;7;4.3
3523404;1549;403;381;169;448;28.9;6.2;7.2;5
3523503;211;72;62;51;89;42.2;5.7;6.5;4.5
3523602;222;74;44;28;90;40.5;5.4;6.5;4.4
3523701;64;19;27;23;24;37.5;4.8;6.4;3.5
3523800;77;33;20;18;31;40.3;5.5;6.6;
3523909;1915;753;421;411;1195;62.4;5.2;6.5;4.7
3524006;687;312;175;139;298;43.4;5.1;6.4;4.1
3524105;406;127;88;72;116;28.6;4.9;6.1;4.4
3524204;92;35;18;15;30;32.6;5.1;6.7;4.6
3524303;789;209;186;175;341;43.2;5.3;6.6;4.2
3524402;2005;628;609;578;969;48.3;5.2;6.5;4.6
3524501;82;30;22;22;31;37.8;5.4;6.6;4.9
3524600;196;65;59;36;72;36.7;5.4;6.3;4.3
3524709;888;227;183;89;200;22.5;5.7;6.9;4.5
3524808;419;102;114;169;100;23.9;6.1;7.6;5
3524907;125;33;34;26;60;48;5.7;6.6;4.4
3525003;1298;318;294;270;483;37.2;5;5.8;4.4
3525102;587;176;152;55;291;49.6;4.5;5.8;3.8
3525201;475;169;135;97;212;44.6;5.3;6.1;4.5
3525300;1282;370;336;359;445;34.7;5.2;6.6;5
3525409;73;19;15;14;24;32.9;4.9;6.7;4.1
3525508;126;41;38;17;42;33.3;5.3;6.8;4.7
3525607;72;19;14;16;45;62.5;5.8;6.7;4.7
3525706;423;140;105;62;181;42.8;5.2;6.4;4.4
3525805;54;19;18;14;30;55.6;4.8;5.7;3.9
3525854;62;18;12;14;11;17.7;5.5;6.6;5
3525904;3302;1079;797;812;738;22.4;5.6;7.1;4.9
3526001;226;78;42;34;108;47.8;5.9;8;4.4
3526100;251;72;110;106;83;33.1;5.4;6.8;4.6
3526209;381;148;139;98;167;43.8;5.5;6.5;4.9
3526308;70;24;23;22;26;37.1;5.5;7.4;4.9
3526407;390;124;112;58;141;36.2;5.3;6.5;4.3
3526506;97;15;12;12;58;59.8;4.9;6;5
3526605;124;38;48;25;47;37.9;4.9;6.2;
3526704;1349;489;257;231;538;39.9;5.1;6.7;4.5
3526803;759;253;214;209;183;24.1;5.6;6.6;4.6
3526902;2540;927;712;652;852;33.5;5.6;7.1;5
3527009;105;38;24;22;19;18.1;5.7;6.2;4.6
3527108;679;206;208;212;320;47.1;5.1;6.6;4.2
3527207;789;246;256;181;206;26.1;5.2;5.9;4.7
3527256;39;14;13;13;11;28.2;;6.7;5.4
3527306;599;243;114;96;225;37.6;5.3;7.2;4.4
3527405;256;58;57;48;108;42.2;5.5;6.5;4.5
3527504;37;11;11;18;12;32.4;5.1;6.8;4.7
3527603;203;64;73;26;75;36.9;5.2;6.3;4.4
3527702;67;19;13;18;12;17.9;6.2;6.7;6.3
3527801;72;21;22;18;34;47.2;5;6.6;4.1
3527900;61;14;23;25;30;49.2;5.9;7;4
3528007;213;78;54;68;70;32.9;5.5;7;4.1
3528106;56;19;19;19;23;41.1;5.6;6.6;5.2
3528205;45;14;18;15;13;28.9;6.4;7;5
3528304;37;15;11;13;8;21.6;5.8;;5.4
3528403;622;176;168;111;215;34.6;4.5;5.9;4.8
3528502;782;254;268;233;228;29.2;5.3;6.7;4.4
3528601;117;45;30;30;42;35.9;4.5;6.3;4.2
3528700;79;19;29;21;34;43;5.4;6.5;4.7
3528809;194;71;94;67;42;21.6;5.5;7.2;4.6
3528858;52;19;14;22;13;25;5.8;7.9;5
3528908;75;13;23;31;33;44;5.8;7;4.7
3529005;2106;584;606;590;688;32.7;5.1;7.1;4.3
3529104;35;10;12;12;15;42.9;5.8;7.2;5.5
3529203;310;91;88;71;135;43.5;5;6.7;4.3
3529302;850;252;232;235;289;34;5.7;6.7;4.7
3529401;3313;1014;1079;883;1510;45.6;5.2;6.6;4.4
3529500;87;30;19;20;35;40.2;5.8;7.5;5
3529609;58;22;20;13;12;20.7;5.4;7.4;5
3529658;38;13;12;12;12;31.6;;6.6;5.3
3529708;206;55;35;46;67;32.5;4.5;5.9;4.7
3529807;168;66;40;37;59;35.1;4.3;6.8;3.7
3529906;319;109;141;119;159;49.8;5.5;6.1;4.5
3530003;36;13;13;12;14;38.9;6.5;7.2;5.1
3530102;174;63;44;46;44;25.3;4.4;6.6;4.2
3530201;217;86;91;93;72;33.2;4.9;6.9;4.7
3530300;482;156;123;135;151;31.3;6.2;7.1;5
3530409;67;21;19;16;34;50.7;5.3;6.7;5.1
3530508;817;211;192;258;155;19;5.3;6;4.4
3530607;3070;926;1314;1031;1016;33.1;5.1;6.4;4.5
3530706;1482;500;501;398;530;35.8;5.6;6.9;4.4
3530805;992;267;298;338;372;37.5;5;6.7;4.7
3530904;82;32;18;11;22;26.8;5;6.4;4.5
3531001;37;15;12;12;1;2.7;5.3;6.8;5
3531100;820;270;203;190;319;38.9;4.8;5.7;4.3
3531209;115;38;30;28;23;20;5.1;6.1;4.5
