CO_MUNICIPIO;NO_MUNICIPIO;SG_UF;doc_bas;doc_vinculo_contrat;pct_contratados
3533908;Olímpia;SP;847;178;21
3519808;Icém;SP;120;29;24.2
3527108;Lins;SP;972;320;32.9
3548906;São Carlos;SP;3792;936;24.7
3526209;Juquitiba;SP;427;167;39.1
3532900;Nova Europa;SP;165;45;27.3
3528106;Macaubal;SP;73;23;31.5
3509809;Campos Novos Paulista;SP;69;31;44.9
3507605;Bragança Paulista;SP;2711;422;15.6
3527009;Lindóia;SP;105;19;18.1
3545159;Saltinho;SP;86;32;37.2
3501905;Amparo;SP;1123;300;26.7
3519071;Hortolândia;SP;2872;960;33.4
3504602;Bady Bassitt;SP;292;128;43.8
3515152;Engenheiro Coelho;SP;318;99;31.1
3556453;Vargem Grande Paulista;SP;693;177;25.5
3519105;Iacanga;SP;150;54;36
3555505;Ubirajara;SP;83;33;39.8
3504800;Bálsamo;SP;106;37;34.9
3500204;Adolfo;SP;72;13;18.1
3513405;Cruzeiro;SP;1266;359;28.4
3504008;Assis;SP;1665;444;26.7
3510807;Casa Branca;SP;480;77;16
3516200;Franca;SP;5498;944;17.2
3528502;Mairiporã;SP;963;228;23.7
3518602;Guariba;SP;697;71;10.2
3509304;Cajobi;SP;127;52;40.9
3554805;Tremembé;SP;691;417;60.3
3515186;Espírito Santo do Pinhal;SP;684;235;34.4
3522307;Itapetininga;SP;2040;552;27.1
3536604;Paulo de Faria;SP;102;39;38.2
3543600;Rifaina;SP;59;16;27.1
3518404;Guaratinguetá;SP;1776;468;26.4
3522208;Itapecerica da Serra;SP;2181;785;36
3518701;Guarujá;SP;3599;961;26.7
3534708;Ourinhos;SP;1540;259;16.8
3554300;Teodoro Sampaio;SP;474;160;33.8
3518909;Guzolândia;SP;65;27;41.5
3546108;Santa Clara d'Oeste;SP;42;15;35.7
3507001;Boituva;SP;918;141;15.4
3511607;Cesário Lange;SP;300;91;30.3
3524709;Jaguariúna;SP;1118;200;17.9
3540705;Porto Ferreira;SP;781;245;31.4
3513603;Cunha;SP;289;70;24.2
3508504;Caçapava;SP;1173;288;24.6
3518107;Guarantã;SP;79;31;39.2
3537602;Peruíbe;SP;1105;185;16.7
3541208;Presidente Bernardes;SP;230;57;24.8
3529005;Marília;SP;3011;688;22.8
3507803;Brodowski;SP;387;136;35.1
3512308;Conchas;SP;266;32;12
3505500;Barretos;SP;1597;592;37.1
3532603;Nhandeara;SP;151;32;21.2
3522901;Itapuí;SP;221;87;39.4
3526100;Juquiá;SP;296;83;28
3553005;Taguaí;SP;174;48;27.6
3552809;Taboão da Serra;SP;3047;1102;36.2
3509007;Caieiras;SP;1298;478;36.8
3550902;São Simão;SP;280;101;36.1
3525003;Jandira;SP;1680;483;28.8
3549409;São Joaquim da Barra;SP;581;124;21.3
3540309;Pontes Gestal;SP;51;17;33.3
3555000;Tupã;SP;922;319;34.6
3546306;Santa Cruz das Palmeiras;SP;478;119;24.9
3550605;São Roque;SP;1491;461;30.9
3516705;Garça;SP;781;356;45.6
3537800;Piedade;SP;660;203;30.8
3539905;Poloni;SP;70;43;61.4
3547601;Santa Rosa de Viterbo;SP;422;93;22
3543105;Ribeirão Corrente;SP;85;22;25.9
3544103;Rio Grande da Serra;SP;525;241;45.9
3557204;Chavantes;SP;202;62;30.7
3513504;Cubatão;SP;1955;203;10.4
3520103;Igarapava;SP;380;42;11.1
3538600;Piracaia;SP;416;153;36.8
3501152;Alumínio;SP;280;112;40
3504503;Avaré;SP;1251;376;30.1
3516309;Francisco Morato;SP;1903;593;31.2
3508405;Cabreúva;SP;691;212;30.7
3556404;Vargem Grande do Sul;SP;562;159;28.3
3547502;Santa Rita do Passa Quatro;SP;308;46;14.9
3546603;Santa Fé do Sul;SP;555;185;33.3
3521200;Iporanga;SP;90;61;67.8
3507159;Bom Sucesso de Itararé;SP;61;16;26.2
3538808;Piraju;SP;616;200;32.5
3546900;Santa Lúcia;SP;91;40;44
3556701;Vinhedo;SP;1320;339;25.7
3553104;Taiaçu;SP;78;7;9
3527405;Lucélia;SP;266;108;40.6
3512001;Colina;SP;327;127;38.8
3551900;Severínia;SP;192;35;18.2
3502903;Araçoiaba da Serra;SP;433;135;31.2
3535903;Paranapuã;SP;55;9;16.4
3503109;Arandu;SP;81;32;39.5
3532207;Narandiba;SP;113;44;38.9
3542008;Quintana;SP;105;31;29.5
3540002;Pompéia;SP;378;75;19.8
3536307;Patrocínio Paulista;SP;149;36;24.2
3522158;Itaoca;SP;83;43;51.8
3547908;Santo Antônio da Alegria;SP;113;41;36.3
3546801;Santa Isabel;SP;629;215;34.2
3554706;Torrinha;SP;122;45;36.9
3539301;Pirassununga;SP;1099;343;31.2
3511003;Castilho;SP;275;111;40.4
3530904;Mombuca;SP;82;22;26.8
3539806;Poá;SP;1336;495;37.1
3556909;Vista Alegre do Alto;SP;120;28;23.3
3519055;Holambra;SP;304;93;30.6
3535804;Paranapanema;SP;395;50;12.7
3537206;Pedro de Toledo;SP;143;48;33.6
3526704;Leme;SP;1666;538;32.3
3541653;Quadra;SP;51;15;29.4
3516002;Flórida Paulista;SP;123;53;43.1
3501707;Américo Brasiliense;SP;473;160;33.8
3526001;Junqueirópolis;SP;257;108;42
3524105;Ituverava;SP;618;116;18.8
3538907;Pirajuí;SP;282;137;48.6
3506300;Bernardino de Campos;SP;166;25;15.1
3513108;Cravinhos;SP;467;114;24.4
3515004;Embu das Artes;SP;3031;1172;38.7
3546504;Santa Ernestina;SP;77;28;36.4
3545407;Salto Grande;SP;137;28;20.4
3507407;Borborema;SP;189;51;27
3535101;Palmares Paulista;SP;141;55;39
3533403;Nova Odessa;SP;933;207;22.2
3540754;Potim;SP;252;115;45.6
3537008;Pedregulho;SP;251;108;43
3553401;Tanabi;SP;341;68;19.9
3534203;Orindiúva;SP;73;26;35.6
3511409;Cerqueira César;SP;396;147;37.1
3533502;Novo Horizonte;SP;537;122;22.7
3519303;Ibaté;SP;565;188;33.3
3500501;Águas de Lindóia;SP;317;63;19.9
3519402;Ibirá;SP;210;74;35.2
3546256;Santa Cruz da Esperança;SP;46;14;30.4
3532702;Nipoã;SP;57;14;24.6
3502804;Araçatuba;SP;2400;301;12.5
3527306;Louveira;SP;639;225;35.2
3534302;Orlândia;SP;695;233;33.5
3515103;Embu-Guaçu;SP;1025;471;46
3542602;Registro;SP;932;250;26.8
3533205;Nova Independência;SP;108;53;49.1
3512209;Conchal;SP;408;111;27.2
3503950;Aspásia;SP;30;5;16.7
3506607;Biritiba Mirim;SP;351;126;35.9
3505005;Barão de Antonina;SP;75;47;62.7
3553906;Tarabai;SP;114;20;17.5
3557154;Zacarias;SP;38;15;39.5
3524006;Itupeva;SP;937;298;31.8
3547007;Santa Maria da Serra;SP;107;46;43
3505203;Bariri;SP;533;153;28.7
3540804;Potirendaba;SP;254;19;7.5
3523206;Itararé;SP;728;230;31.6
3506805;Bocaina;SP;157;59;37.6
3552601;Tabapuã;SP;141;43;30.5
3542206;Rancharia;SP;520;247;47.5
3525201;Jarinu;SP;538;212;39.4
3508207;Buritizal;SP;80;32;40
3529708;Miguelópolis;SP;245;67;27.3
3512605;Coronel Macedo;SP;55;26;47.3
3545001;Salesópolis;SP;179;51;28.5
3546207;Santa Cruz da Conceição;SP;67;22;32.8
3555604;Uchoa;SP;149;82;55
3527207;Lorena;SP;1184;206;17.4
3523800;Itobi;SP;100;31;31
3521101;Ipeúna;SP;106;51;48.1
3512803;Cosmópolis;SP;674;87;12.9
3548054;Santo Antônio do Aracanguá;SP;123;35;28.5
3521309;Ipuã;SP;219;54;24.7
3541505;Presidente Venceslau;SP;609;186;30.5
3502200;Angatuba;SP;304;63;20.7
3534906;Pacaembu;SP;162;88;54.3
3540903;Pradópolis;SP;337;108;32
3528403;Mairinque;SP;716;215;30
3525102;Jardinópolis;SP;725;291;40.1
3536000;Parapuã;SP;116;45;38.8
3508603;Cachoeira Paulista;SP;549;83;15.1
3528601;Manduri;SP;135;42;31.1
3514205;Dolcinópolis;SP;44;4;9.1
3518859;Guatapará;SP;137;39;28.5
3519006;Herculândia;SP;100;46;46
3511508;Cerquilho;SP;805;318;39.5
3553203;Taiúva;SP;89;51;57.3
3512100;Colômbia;SP;98;39;39.8
3531506;Monte Azul Paulista;SP;256;38;14.8
3526506;Lavínia;SP;97;58;59.8
3543006;Ribeirão Branco;SP;254;104;40.9
3509403;Cajuru;SP;380;115;30.3
3549607;São José do Barreiro;SP;100;55;55
3553955;Tarumã;SP;196;60;30.6
3516853;Gavião Peixoto;SP;113;29;25.7
3542701;Restinga;SP;114;36;31.6
3539400;Piratininga;SP;188;47;25
3525706;José Bonifácio;SP;578;181;31.3
3535408;Panorama;SP;251;90;35.9
3551108;Sarapuí;SP;125;52;41.6
3544905;Sales Oliveira;SP;149;42;28.2
3556800;Viradouro;SP;279;67;24
3509106;Caiuá;SP;71;39;54.9
3510005;Cândido Mota;SP;520;241;46.3
3509908;Cananéia;SP;197;91;46.2
3548005;Santo Antônio de Posse;SP;342;55;16.1
3528858;Marapoama;SP;53;13;24.5
3554409;Terra Roxa;SP;107;20;18.7
3511201;Catiguá;SP;88;17;19.3
3502705;Apiaí;SP;410;181;44.1
3550506;São Pedro do Turvo;SP;143;55;38.5
3517000;Getulina;SP;115;71;61.7
3552007;Silveiras;SP;96;36;37.5
3551306;Sebastianópolis do Sul;SP;60;32;53.3
3549953;São Lourenço da Serra;SP;234;67;28.6
3520004;Igaraçu do Tietê;SP;314;76;24.2
3553807;Taquarituba;SP;416;99;23.8
3555406;Ubatuba;SP;1331;449;33.7
3534104;Oriente;SP;75;44;58.7
3548203;Santo Antônio do Pinhal;SP;137;44;32.1
3509700;Campos do Jordão;SP;680;124;18.2
3519501;Ibirarema;SP;81;29;35.8
3556008;Urupês;SP;206;73;35.4
3510153;Canitar;SP;104;37;35.6
3539608;Planalto;SP;57;23;40.4
3514957;Embaúba;SP;37;17;45.9
3543204;Ribeirão do Sul;SP;73;24;32.9
3554607;Timburi;SP;44;24;54.5
3504404;Avanhandava;SP;136;52;38.2
3529302;Matão;SP;1053;289;27.4
3509601;Campo Limpo Paulista;SP;1322;435;32.9
3536257;Parisi;SP;45;19;42.2
3530300;Mirassol;SP;749;151;20.2
3555901;Uru;SP;36;13;36.1
3501400;Álvaro de Carvalho;SP;69;38;55.1
3530201;Mirante do Paranapanema;SP;254;72;28.3
3500709;Agudos;SP;549;180;32.8
3532504;Neves Paulista;SP;122;23;18.9
3535309;Palmital;SP;305;116;38
3536208;Pariquera-Açu;SP;254;80;31.5
3529104;Marinópolis;SP;35;15;42.9
3522505;Itapevi;SP;2488;591;23.8
3553856;Taquarivaí;SP;138;58;42
3549250;São João de Iracema;SP;34;12;35.3
3519600;Ibitinga;SP;805;149;18.5
3541703;Quatá;SP;272;68;25
3522703;Itápolis;SP;686;184;26.8
3525508;Joanópolis;SP;138;42;30.4
3520426;Ilha Comprida;SP;182;22;12.1
3501202;Álvares Florence;SP;60;22;36.7
3522802;Itaporanga;SP;214;54;25.2
3542909;Ribeirão Bonito;SP;189;50;26.5
3515657;Fernão;SP;27;17;63
3520301;Iguape;SP;430;207;48.1
3505351;Barra do Chapéu;SP;101;57;56.4
3509452;Campina do Monte Alegre;SP;85;33;38.8
3520202;Igaratá;SP;192;57;29.7
3502507;Aparecida;SP;608;186;30.6
3543808;Rinópolis;SP;96;42;43.8
3541307;Presidente Epitácio;SP;660;193;29.2
3531407;Monte Aprazível;SP;350;82;23.4
3532405;Nazaré Paulista;SP;238;99;41.6
3546009;Santa Branca;SP;200;79;39.5
3520442;Ilha Solteira;SP;453;95;21
3517505;Guapiaçu;SP;270;81;30
3520905;Ipaussu;SP;264;101;38.3
3521408;Iracemápolis;SP;274;71;25.9
3506904;Bofete;SP;163;35;21.5
3507100;Bom Jesus dos Perdões;SP;290;114;39.3
3554656;Torre de Pedra;SP;40;17;42.5
3508702;Caconde;SP;225;68;30.2
3532058;Motuca;SP;53;11;20.8
3513207;Cristais Paulista;SP;131;37;28.2
3501301;Álvares Machado;SP;356;97;27.2
3521705;Itaberá;SP;332;143;43.1
3516606;Gália;SP;98;55;56.1
3553708;Taquaritinga;SP;704;128;18.2
3519907;Iepê;SP;106;53;50
3511300;Cedral;SP;146;16;11
3533254;Novais;SP;79;18;22.8
3514304;Dourado;SP;116;34;29.3
3517208;Guaiçara;SP;140;74;52.9
3518008;Guarani d'Oeste;SP;40;22;55
3534807;Ouro Verde;SP;120;27;22.5
3529658;Mesópolis;SP;38;12;31.6
3541604;Promissão;SP;434;116;26.7
3502309;Anhembi;SP;100;43;43
3511706;Charqueada;SP;216;29;13.4
3548609;São Bento do Sapucaí;SP;141;58;41.1
3547403;Santa Rita d'Oeste;SP;39;17;43.6
3555109;Tupi Paulista;SP;232;67;28.9
3534609;Osvaldo Cruz;SP;418;90;21.5
3500550;Águas de Santa Bárbara;SP;109;50;45.9
3550001;São Luiz do Paraitinga;SP;163;49;30.1
3524808;Jales;SP;605;100;16.5
3521002;Iperó;SP;437;143;32.7
3544004;Rio das Pedras;SP;487;227;46.6
3509254;Cajati;SP;380;91;23.9
3523305;Itariri;SP;204;89;43.6
3526605;Lavrinhas;SP;124;47;37.9
3532306;Natividade da Serra;SP;111;66;59.5
3525854;Jumirim;SP;62;11;17.7
3505401;Barra do Turvo;SP;124;65;52.4
3556305;Valparaíso;SP;299;116;38.8
3517406;Guaíra;SP;680;228;33.5
3512902;Cosmorama;SP;114;63;55.3
3540259;Pontalinda;SP;62;23;37.1
3521507;Irapuã;SP;82;32;39
3521903;Itajobi;SP;316;25;7.9
3522406;Itapeva;SP;1334;343;25.7
3504206;Auriflama;SP;194;63;32.5
3555307;Turmalina;SP;34;9;26.5
3556107;Valentim Gentil;SP;128;38;29.7
3505302;Barra Bonita;SP;611;108;17.7
3517604;Guapiara;SP;368;182;49.5
3502002;Analândia;SP;110;13;11.8
3516903;General Salgado;SP;165;74;44.8
3548104;Santo Antônio do Jardim;SP;103;39;37.9
3517703;Guará;SP;318;57;17.9
3552700;Tabatinga;SP;216;57;26.4
3524501;Jaci;SP;94;31;33
3539202;Pirapozinho;SP;361;98;27.1
3525607;João Ramalho;SP;72;45;62.5
3521150;Ipiguá;SP;74;19;25.7
3545704;Santa Albertina;SP;65;19;29.2
3512407;Cordeirópolis;SP;437;164;37.5
3549706;São José do Rio Pardo;SP;875;196;22.4
3515194;Espírito Santo do Turvo;SP;56;20;35.7
3542107;Rafard;SP;152;54;35.5
3538501;Piquete;SP;115;37;32.2
3503703;Ariranha;SP;110;48;43.6
3515905;Floreal;SP;34;10;29.4
3544400;Rubiácea;SP;55;29;52.7
3536406;Paulicéia;SP;114;38;33.3
3541901;Queluz;SP;134;54;40.3
3504909;Bananal;SP;132;38;28.8
3503158;Arapeí;SP;38;11;28.9
3503505;Areias;SP;53;15;28.3
3544301;Roseira;SP;224;98;43.8
3526308;Lagoinha;SP;70;26;37.1
3509957;Canas;SP;108;50;46.3
3531704;Monteiro Lobato;SP;72;21;29.2
3524907;Jambeiro;SP;125;60;48
3535606;Paraibuna;SP;239;113;47.3
3542305;Redenção da Serra;SP;51;22;43.1
3542800;Ribeira;SP;56;32;57.1
3519253;Iaras;SP;129;79;61.2
3536109;Pardinho;SP;95;38;40
3503604;Areiópolis;SP;128;34;26.6
3543253;Ribeirão Grande;SP;123;40;32.5
3543501;Riversul;SP;97;38;39.2
3532827;Nova Campina;SP;163;96;58.9
3508009;Buri;SP;281;47;16.7
3537503;Pereiras;SP;100;49;49
3553500;Tapiraí;SP;84;27;32.1
3510302;Capela do Alto;SP;302;114;37.7
3531209;Monte Alegre do Sul;SP;115;23;20
3554953;Tuiuti;SP;86;19;22.1
3556354;Vargem;SP;116;14;12.1
3536802;Pedra Bela;SP;96;48;50
3538204;Pinhalzinho;SP;223;70;31.4
3553609;Tapiratiba;SP;153;51;33.3
3550803;São Sebastião da Grama;SP;178;77;43.3
3513900;Divinolândia;SP;172;71;41.3
3500600;Águas de São Pedro;SP;77;8;10.4
3512704;Corumbataí;SP;63;19;30.2
3506706;Boa Esperança do Sul;SP;240;106;44.2
3543709;Rincão;SP;157;57;36.3
3554755;Trabiju;SP;44;20;45.5
3524204;Jaborandi;SP;92;30;32.6
3539509;Pitangueiras;SP;505;144;28.5
3553658;Taquaral;SP;44;15;34.1
3523701;Itirapuã;SP;64;24;37.5
3525409;Jeriquara;SP;73;24;32.9
3514601;Dumont;SP;149;33;22.1
3551504;Serrana;SP;672;240;35.7
3551405;Serra Azul;SP;150;84;56
3510906;Cássia dos Coqueiros;SP;50;19;38
3510104;Cândido Rodrigues;SP;57;25;43.9
3514007;Dobrada;SP;151;64;42.4
3527504;Lucianópolis;SP;39;12;30.8
3503406;Arealva;SP;108;32;29.6
3508306;Cabrália Paulista;SP;110;20;18.2
3514502;Duartina;SP;164;22;13.4
3542503;Reginópolis;SP;77;33;42.9
3507308;Boracéia;SP;88;35;39.8
3522000;Itaju;SP;59;17;28.8
3507456;Borebi;SP;55;26;47.3
3536570;Paulistânia;SP;37;15;40.5
3528007;Macatuba;SP;281;70;24.9
3544608;Sabino;SP;63;25;39.7
3540101;Pongaí;SP;59;22;37.3
3504701;Balbinos;SP;42;30;71.4
3508801;Cafelândia;SP;318;107;33.6
3517307;Guaimbê;SP;57;13;22.8
3525805;Júlio Mesquita;SP;59;30;50.8
3514924;Elisiário;SP;63;13;20.6
3535705;Paraíso;SP;71;14;19.7
3538105;Pindorama;SP;172;43;25
3549201;São João das Duas Pontes;SP;35;10;28.6
3528205;Macedônia;SP;45;13;28.9
3520707;Indiaporã;SP;64;11;17.2
3530003;Mira Estrela;SP;36;14;38.9
3529609;Meridiano;SP;58;12;20.7
3549003;São Francisco;SP;33;8;24.2
3540408;Populina;SP;58;42;72.4
3547650;Santa Salete;SP;40;11;27.5
3556958;Vitória Brasil;SP;32;8;25
3513850;Dirce Reis;SP;30;12;40
3555802;Urânia;SP;83;41;49.4
3555356;Ubarana;SP;66;24;36.4
3532801;Nova Aliança;SP;116;47;40.5
3529500;Mendonça;SP;87;35;40.2
3555703;União Paulista;SP;36;21;58.3
3533304;Nova Luzitânia;SP;44;8;18.2
3531001;Monções;SP;37;1;2.7
3534005;Onda Verde;SP;79;20;25.3
3533007;Nova Granada;SP;268;94;35.1
3544806;Sales;SP;70;28;40
3517901;Guaraci;SP;151;46;30.5
3500907;Altair;SP;60;24;40
3547205;Santana da Ponte Pensa;SP;28;3;10.7
3554904;Três Fronteiras;SP;76;30;39.5
3532843;Nova Canaã Paulista;SP;32;11;34.4
3535200;Palmeira d'Oeste;SP;113;22;19.5
3544509;Rubinéia;SP;71;19;26.8
3502606;Aparecida d'Oeste;SP;51;11;21.6
3510708;Cardoso;SP;176;63;35.8
3523008;Itapura;SP;49;23;46.9
3517802;Guaraçaí;SP;120;40;33.3
3532108;Murutinga do Sul;SP;51;10;19.6
3518206;Guararapes;SP;488;87;17.8
3506201;Bento de Abreu;SP;36;13;36.1
3507753;Brejo Alegre;SP;51;18;35.3
3517109;Glicério;SP;61;23;37.7
3527256;Lourdes;SP;39;11;28.2
3516507;Gabriel Monteiro;SP;42;19;45.2
3506409;Bilac;SP;75;41;54.7
3555208;Turiúba;SP;31;6;19.4
3505104;Barbosa;SP;87;22;25.3
3548401;Santópolis do Aguapeí;SP;70;30;42.9
3527702;Luiziânia;SP;67;12;17.9
3537701;Piacatu;SP;60;21;35
3511904;Clementina;SP;96;38;39.6
3528304;Magda;SP;37;8;21.6
3537404;Pereira Barreto;SP;378;111;29.4
3516804;Gastão Vidigal;SP;52;24;46.2
3552304;Sud Mennucci;SP;109;60;55
3532868;Nova Castilho;SP;35;23;65.7
3500105;Adamantina;SP;557;122;21.9
3540853;Pracinha;SP;49;30;61.2
3528908;Mariápolis;SP;75;33;44
3521606;Irapuru;SP;89;48;53.9
3515806;Flora Rica;SP;44;26;59.1
3514403;Dracena;SP;915;297;32.5
3547106;Santa Mercedes;SP;58;26;44.8
3533106;Nova Guataporanga;SP;41;19;46.3
3549300;São João do Pau d'Alho;SP;43;22;51.2
3531605;Monte Castelo;SP;59;34;57.6
3545100;Salmourão;SP;66;23;34.8
3544707;Sagres;SP;47;21;44.7
3520806;Inúbia Paulista;SP;52;15;28.8
3500808;Alfredo Marcondes;SP;51;14;27.5
3548302;Santo Expedito;SP;51;28;54.9
3544251;Rosana;SP;338;124;36.7
3515350;Euclides da Cunha Paulista;SP;161;87;54
3538303;Piquerobi;SP;58;20;34.5
3528700;Marabá Paulista;SP;79;34;43
3529203;Martinópolis;SP;389;135;34.7
3532157;Nantes;SP;46;16;34.8
3508900;Caiabu;SP;65;27;41.5
3515301;Estrela do Norte;SP;53;24;45.3
3520608;Indiana;SP;68;33;48.5
3502408;Anhumas;SP;52;23;44.2
3542404;Regente Feijó;SP;295;104;35.3
3545506;Sandovalina;SP;79;15;19
3552908;Taciba;SP;85;46;54.1
3543238;Ribeirão dos Índios;SP;42;21;50
3515129;Emilianópolis;SP;65;17;26.2
3547700;Santo Anastácio;SP;253;76;30
3527900;Lutécia;SP;61;30;49.2
3513306;Cruzália;SP;27;10;37
3537156;Pedrinhas Paulista;SP;47;13;27.7
3516101;Florínea;SP;52;23;44.2
3539707;Platina;SP;58;22;37.9
3501509;Alvinlândia;SP;54;25;46.3
3527801;Lupércio;SP;72;34;47.2
3533700;Ocauçu;SP;66;21;31.8
3556602;Vera Cruz;SP;136;42;30.9
3534500;Oscar Bressane;SP;42;15;35.7
3554201;Tejupá;SP;103;56;54.4
3533809;Óleo;SP;61;14;23
3551207;Sarutaiá;SP;56;15;26.8
3519204;Iacri;SP;55;20;36.4
3541802;Queiroz;SP;56;15;26.8
3503356;Arco-Íris;SP;43;22;51.2
3529906;Miracatu;SP;345;159;46.1
3524600;Jacupiranga;SP;207;72;34.8
3551801;Sete Barras;SP;190;92;48.4
3514809;Eldorado;SP;256;136;53.1
3500758;Alambari;SP;71;35;49.3
3541059;Pratânia;SP;85;19;22.4
3522653;Itapirapuã Paulista;SP;72;28;38.9
3541109;Presidente Alves;SP;69;28;40.6
3507209;Borá;SP;29;10;34.5
3514700;Echaporã;SP;82;39;47.6
4100608;Alto Paraná;PR;231;71;30.7
4100905;Amaporã;PR;81;22;27.2
4106704;Cruzeiro do Sul;PR;75;18;24
4107108;Diamante do Norte;PR;104;29;27.9
4108908;Guairaçá;PR;109;26;23.9
4110300;Inajá;PR;78;40;51.3
4111308;Itaúna do Sul;PR;75;22;29.3
4112603;Jardim Olinda;PR;40;18;45
4113502;Loanda;PR;446;80;17.9
4115002;Marilena;PR;110;21;19.1
4115903;Mirador;PR;51;21;41.2
4116505;Nova Aliança do Ivaí;PR;27;20;74.1
4117107;Nova Londrina;PR;257;60;23.3
4118006;Paraíso do Norte;PR;208;19;9.1
4118105;Paranacity;PR;178;48;27
4124020;Santa Tereza do Oeste;PR;221;80;36.2
4118303;Paranapoema;PR;53;25;47.2
4118402;Paranavaí;PR;1828;439;24
4119707;Planaltina do Paraná;PR;72;20;27.8
4120200;Porto Rico;PR;81;25;30.9
4121000;Querência do Norte;PR;188;80;42.6
4123303;Santa Cruz de Monte Castelo;PR;191;67;35.1
4123709;Santa Isabel do Ivaí;PR;197;62;31.5
4123956;Santa Mônica;PR;73;39;53.4
4124202;Santo Antônio do Caiuá;PR;56;14;25
4124608;São Carlos do Ivaí;PR;112;17;15.2
4124905;São João do Caiuá;PR;100;34;34
4125902;São Pedro do Paraná;PR;85;42;49.4
4126702;Tamboara;PR;83;30;36.1
4127304;Terra Rica;PR;289;96;33.2
4100509;Altônia;PR;417;122;29.3
4100707;Alto Piquiri;PR;242;119;49.2
4103370;Brasilândia do Sul;PR;81;41;50.6
4103479;Cafezal do Sul;PR;115;60;52.2
4106605;Cruzeiro do Oeste;PR;372;155;41.7
4107256;Douradina;PR;177;80;45.2
4108320;Francisco Alves;PR;144;86;59.7
4109906;Icaraíma;PR;190;62;32.6
4110607;Iporã;PR;276;104;37.7
4111555;Ivaté;PR;151;75;49.7
4114708;Maria Helena;PR;108;36;33.3
4115101;Mariluz;PR;138;35;25.4
4117206;Nova Olímpia;PR;87;28;32.2
4118907;Pérola;PR;206;82;39.8
4107520;Esperança Nova;PR;40;19;47.5
4125357;São Jorge do Patrocínio;PR;94;38;40.4
4126900;Tapira;PR;115;24;20.9
4128104;Umuarama;PR;2447;821;33.6
4118857;Perobal;PR;118;37;31.4
4128625;Alto Paraíso;PR;74;24;32.4
4128807;Xambrê;PR;140;61;43.6
4105508;Cianorte;PR;1569;403;25.7
4105607;Cidade Gaúcha;PR;217;76;35
4109104;Guaporema;PR;45;19;42.2
4110409;Indianópolis;PR;76;19;25
4112405;Japurá;PR;129;47;36.4
4113007;Jussara;PR;108;28;25.9
4122602;Rondon;PR;151;40;26.5
4125555;São Manoel do Paraná;PR;52;10;19.2
4126108;São Tomé;PR;102;39;38.2
4126801;Tapejara;PR;228;63;27.6
4127908;Tuneiras do Oeste;PR;172;57;33.1
4100459;Altamira do Paraná;PR;58;13;22.4
4103008;Boa Esperança;PR;96;26;27.1
4103909;Campina da Lagoa;PR;270;86;31.9
4108601;Goioerê;PR;737;189;25.6
4120655;Quarto Centenário;PR;96;25;26
4112207;Janiópolis;PR;108;42;38.9
4112959;Juranda;PR;166;77;46.4
4116109;Moreira Sales;PR;185;75;40.5
4116802;Nova Cantu;PR;146;45;30.8
4121356;Rancho Alegre D'Oeste;PR;48;37;77.1
4128005;Ubiratã;PR;509;136;26.7
4101705;Araruna;PR;253;112;44.3
4102505;Barbosa Ferraz;PR;236;55;23.3
4104303;Campo Mourão;PR;2057;468;22.8
4106555;Corumbataí do Sul;PR;52;34;65.4
4107504;Engenheiro Beltrão;PR;277;128;46.2
4107553;Farol;PR;52;10;19.2
4107702;Fênix;PR;99;15;15.2
4110805;Iretama;PR;210;116;55.2
4113734;Luiziana;PR;79;17;21.5
4114005;Mamborê;PR;210;56;26.7
4118808;Peabiru;PR;201;72;35.8
4121109;Quinta do Sol;PR;80;15;18.8
4122503;Roncador;PR;202;71;35.1
4127205;Terra Boa;PR;247;58;23.5
4101150;Ângulo;PR;72;18;25
4102109;Astorga;PR;476;85;17.9
4102208;Atalaia;PR;63;13;20.6
4103404;Cafeara;PR;56;11;19.6
4105102;Centenário do Sul;PR;184;43;23.4
4105904;Colorado;PR;407;213;52.3
4108106;Flórida;PR;48;21;43.8
4109203;Guaraci;PR;102;37;36.3
4110003;Iguaraçu;PR;112;25;22.3
4110904;Itaguajé;PR;94;3;3.2
4111902;Jaguapitã;PR;188;58;30.9
4113601;Lobato;PR;94;39;41.5
4113809;Lupionópolis;PR;107;15;14
4114104;Mandaguaçu;PR;394;126;32
4116307;Munhoz de Melo;PR;68;13;19.1
4116406;Nossa Senhora das Graças;PR;70;16;22.9
4116901;Nova Esperança;PR;394;93;23.6
4120408;Presidente Castelo Branco;PR;66;38;57.6
4123402;Santa Fé;PR;182;42;23.1
4123600;Santa Inês;PR;38;20;52.6
4124509;Santo Inácio;PR;124;73;58.9
4128302;Uniflor;PR;46;15;32.6
4100806;Alvorada do Sul;PR;142;61;43
4102802;Bela Vista do Paraíso;PR;307;105;34.2
4108007;Florestópolis;PR;209;74;35.4
4116000;Miraselva;PR;39;11;28.2
4120333;Prado Ferreira;PR;67;21;31.3
4120002;Porecatu;PR;271;84;31
4120507;Primeiro de Maio;PR;206;30;14.6
4126504;Sertanópolis;PR;252;47;18.7
4107306;Doutor Camargo;PR;110;16;14.5
4107801;Floraí;PR;90;28;31.1
4107900;Floresta;PR;211;54;25.6
4111100;Itambé;PR;99;38;38.4
4111605;Ivatuba;PR;79;14;17.7
4117404;Ourizona;PR;49;21;42.9
